-6.892219706525761467e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
-6.892219613813289470e+03,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+04,5.000000000000000000e+04,4.000000000000000000e+04,3.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+04,0.000000000000000000e+00
